Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Institucion,Modulo,Tipo_Dispositivo
MATEMATICAS APLICADAS Y COMPUTACION,C02,L15,10/15/24 14:20,10/15/24 16:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C05,C11,10/15/24 14:22,10/15/24 16:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DERECHO,C04,C10,10/15/24 14:20,10/15/24 16:50,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C02,C30,10/15/24 14:18,10/15/24 16:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C02,C29,10/15/24 14:13,10/15/24 16:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C04,L01,10/15/24 14:13,10/15/24 16:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ENSEÃ‘ANZA DE INGLES,C04,C08,10/15/24 14:12,10/15/24 16:42,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C02,C28,10/15/24 14:05,10/15/24 16:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ECONOMIA,C02,L14,10/15/24 14:04,10/15/24 16:34,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L30,10/15/24 13:58,10/15/24 16:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C05,C10,10/15/24 13:59,10/15/24 16:29,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C05,C09,10/15/24 13:56,10/15/24 16:26,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C07,10/15/24 13:58,10/15/24 16:28,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C04,C06,10/15/24 13:55,10/15/24 16:25,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C04,L29,10/15/24 13:52,10/15/24 16:22,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L28,10/15/24 13:52,10/15/24 16:22,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L27,10/15/24 13:51,10/15/24 16:21,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C05,C08,10/15/24 13:48,10/15/24 16:18,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,L13,10/15/24 13:47,10/15/24 16:17,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C02,C27,10/15/24 13:41,10/15/24 16:11,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
INGENIERIA CIVIL,C08,E02,10/15/24 13:41,10/15/24 16:11,F.E.S. ACATLAN,Módulo 3 CEDETEC,Chromebook
ARQUITECTURA,C04,L26,10/15/24 13:41,10/15/24 16:11,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L24,10/15/24 13:45,10/15/24 16:15,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L23,10/15/24 13:39,10/15/24 16:09,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L22,10/15/24 13:39,10/15/24 16:09,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L21,10/15/24 13:36,10/15/24 16:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L12,10/15/24 13:34,10/15/24 16:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L11,10/15/24 13:31,10/15/24 16:01,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L20,10/15/24 13:32,10/15/24 16:02,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L19,10/15/24 13:26,10/15/24 15:56,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L10,10/15/24 13:24,10/15/24 15:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L09,10/15/24 13:24,10/15/24 15:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L18,10/15/24 13:22,10/15/24 15:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L17,10/15/24 13:19,10/15/24 15:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L16,10/15/24 13:20,10/15/24 15:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L15,10/15/24 13:18,10/15/24 15:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L14,10/15/24 13:18,10/15/24 15:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L13,10/15/24 13:19,10/15/24 15:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L08,10/15/24 13:17,10/15/24 15:47,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L07,10/15/24 13:17,10/15/24 15:47,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C26,10/15/24 13:17,10/15/24 15:47,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,L06,10/15/24 13:16,10/15/24 15:46,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,C25,10/15/24 13:16,10/15/24 15:46,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,10/15/24 13:16,10/15/24 15:46,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L11,10/15/24 13:16,10/15/24 15:46,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C02,C24,10/15/24 13:13,10/15/24 15:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C04,C05,10/15/24 13:13,10/15/24 15:43,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C07,10/15/24 13:08,10/15/24 15:38,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C04,C04,10/15/24 13:06,10/15/24 15:36,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C04,L10,10/15/24 13:05,10/15/24 15:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C04,C03,10/15/24 13:04,10/15/24 15:34,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E30,10/15/24 13:03,10/15/24 15:33,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DERECHO,C06,E29,10/15/24 13:03,10/15/24 15:33,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C02,C23,10/15/24 13:03,10/15/24 15:33,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,L04,10/15/24 13:02,10/15/24 15:32,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C02,C22,10/15/24 13:01,10/15/24 15:31,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,L03,10/15/24 12:58,10/15/24 15:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C02,L02,10/15/24 12:58,10/15/24 15:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,10/15/24 12:58,10/15/24 15:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L20,10/15/24 12:57,10/15/24 15:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C02,C21,10/15/24 12:57,10/15/24 15:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,10/15/24 12:58,10/15/24 15:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L09,10/15/24 12:57,10/15/24 15:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,10/15/24 12:55,10/15/24 15:25,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C04,L08,10/15/24 13:02,10/15/24 15:32,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L07,10/15/24 12:55,10/15/24 15:25,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C06,E28,10/15/24 12:55,10/15/24 15:25,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C04,L05,10/15/24 12:53,10/15/24 15:23,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DERECHO,C06,E27,10/15/24 12:50,10/15/24 15:20,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C02,C20,10/15/24 12:48,10/15/24 15:18,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L17,10/15/24 12:48,10/15/24 15:18,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,C06,10/15/24 12:45,10/15/24 15:15,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
SOCIOLOGIA,C02,C19,10/15/24 12:44,10/15/24 15:14,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DERECHO,C06,E26,10/15/24 12:44,10/15/24 15:14,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C05,C05,10/15/24 12:43,10/15/24 15:13,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E25,10/15/24 12:43,10/15/24 15:13,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DERECHO,C06,E24,10/15/24 12:42,10/15/24 15:12,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C02,C18,10/15/24 12:41,10/15/24 15:11,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C06,E23,10/15/24 12:42,10/15/24 15:12,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C02,C17,10/15/24 12:38,10/15/24 15:08,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C04,L04,10/15/24 12:42,10/15/24 15:12,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C04,L03,10/15/24 12:36,10/15/24 15:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C04,L02,10/15/24 12:36,10/15/24 15:06,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C08,E01,10/15/24 12:34,10/15/24 15:04,F.E.S. ACATLAN,Módulo 3 CEDETEC,Chromebook
ECONOMIA,C05,C04,10/15/24 12:34,10/15/24 15:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C01,L16,10/15/24 12:34,10/15/24 15:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C04,L01,10/15/24 12:32,10/15/24 15:02,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,C03,10/15/24 12:31,10/15/24 15:01,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DISEÃ‘O GRAFICO,C05,L15,10/15/24 12:36,10/15/24 15:06,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
INGENIERIA CIVIL,C05,C02,10/15/24 12:30,10/15/24 15:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C02,C16,10/15/24 12:28,10/15/24 14:58,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,C15,10/15/24 12:28,10/15/24 14:58,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C02,C14,10/15/24 12:26,10/15/24 14:56,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C05,C01,10/15/24 12:23,10/15/24 14:53,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C30,10/15/24 12:26,10/15/24 14:56,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DISEÃ‘O GRAFICO,C05,C29,10/15/24 12:21,10/15/24 14:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DISEÃ‘O GRAFICO,C05,L14,10/15/24 12:21,10/15/24 14:51,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,10/15/24 12:18,10/15/24 14:48,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C05,C28,10/15/24 12:14,10/15/24 14:44,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C06,E22,10/15/24 12:20,10/15/24 14:50,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,10/15/24 12:13,10/15/24 14:43,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,10/15/24 12:11,10/15/24 14:41,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,10/15/24 12:09,10/15/24 14:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,10/15/24 12:09,10/15/24 14:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ACTUARIA,C02,C13,10/15/24 12:09,10/15/24 14:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,C12,10/15/24 12:08,10/15/24 14:38,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E21,10/15/24 12:08,10/15/24 14:38,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C05,C27,10/15/24 12:07,10/15/24 14:37,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C02,C11,10/15/24 12:06,10/15/24 14:36,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C02,C10,10/15/24 12:06,10/15/24 14:36,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C06,E18,10/15/24 12:05,10/15/24 14:35,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C01,L09,10/15/24 12:04,10/15/24 14:34,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C02,C09,10/15/24 12:00,10/15/24 14:30,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L08,10/15/24 11:59,10/15/24 14:29,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
DISEÃ‘O GRAFICO,C02,C08,10/15/24 11:57,10/15/24 14:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C05,C26,10/15/24 12:00,10/15/24 14:30,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ENSEÃ‘ANZA DE INGLES,C06,E20,10/15/24 11:54,10/15/24 14:24,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PROFESOR,C06,E19,10/15/24 11:52,10/15/24 14:22,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C02,C07,10/15/24 11:45,10/15/24 14:15,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
RELACIONES INTERNACIONALES,C06,E17,10/15/24 11:40,10/15/24 14:10,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C06,E16,10/15/24 11:39,10/15/24 14:09,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E15,10/15/24 11:35,10/15/24 14:05,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C06,E14,10/15/24 11:34,10/15/24 14:04,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C01,L07,10/15/24 11:30,10/15/24 14:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,C25,10/15/24 11:29,10/15/24 13:59,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C05,C24,10/15/24 11:29,10/15/24 13:59,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C06,E13,10/15/24 11:29,10/15/24 13:59,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
HISTORIA,C05,C23,10/15/24 11:27,10/15/24 13:57,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
HISTORIA,C06,E12,10/15/24 11:23,10/15/24 13:53,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C02,C06,10/15/24 11:21,10/15/24 13:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C05,C22,10/15/24 11:24,10/15/24 13:54,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C02,C05,10/15/24 11:14,10/15/24 13:44,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
HISTORIA,C06,E11,10/15/24 11:13,10/15/24 13:43,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C02,C04,10/15/24 11:12,10/15/24 13:42,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
HISTORIA,C06,E09,10/15/24 11:11,10/15/24 13:41,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C01,L06,10/15/24 11:08,10/15/24 13:38,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,L13,10/15/24 11:15,10/15/24 13:45,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
PEDAGOGIA,C02,C03,10/15/24 11:08,10/15/24 13:38,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C06,E08,10/15/24 11:03,10/15/24 13:33,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C05,L12,10/15/24 11:08,10/15/24 13:38,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
ACTUARIA,C01,L05,10/15/24 11:05,10/15/24 13:35,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C06,E07,10/15/24 11:00,10/15/24 13:30,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C02,C02,10/15/24 10:58,10/15/24 13:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C02,C01,10/15/24 10:57,10/15/24 13:27,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C04,C30,10/15/24 10:57,10/15/24 13:27,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
INGENIERIA CIVIL,C05,L11,10/15/24 10:56,10/15/24 13:26,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
PEDAGOGIA,C01,C30,10/15/24 10:58,10/15/24 13:28,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C06,E06,10/15/24 10:50,10/15/24 13:20,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E05,10/15/24 10:50,10/15/24 13:20,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E04,10/15/24 10:49,10/15/24 13:19,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
DERECHO,C06,E03,10/15/24 10:49,10/15/24 13:19,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C06,E02,10/15/24 10:47,10/15/24 13:17,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ECONOMIA,C01,L04,10/15/24 10:46,10/15/24 13:16,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C04,C29,10/15/24 10:43,10/15/24 13:13,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ECONOMIA,C01,C29,10/15/24 10:42,10/15/24 13:12,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
PEDAGOGIA,C04,C28,10/15/24 10:40,10/15/24 13:10,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C05,L10,10/15/24 10:40,10/15/24 13:10,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
PEDAGOGIA,C04,C27,10/15/24 10:37,10/15/24 13:07,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C25,10/15/24 10:35,10/15/24 13:05,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
RELACIONES INTERNACIONALES,C01,C28,10/15/24 10:34,10/15/24 13:04,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C05,L09,10/15/24 10:39,10/15/24 13:09,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
ACTUARIA,C01,L03,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ENSEÃ‘ANZA DE INGLES,C04,C24,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C01,C27,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
DISEÃ‘O GRAFICO,C04,C23,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ARQUITECTURA,C01,C26,10/15/24 10:30,10/15/24 13:00,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
COMUNICACION,C04,C22,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C21,10/15/24 10:30,10/15/24 13:00,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C05,C21,10/15/24 10:29,10/15/24 12:59,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ARQUITECTURA,C01,C25,10/15/24 10:28,10/15/24 12:58,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
ACTUARIA,C01,L02,10/15/24 10:31,10/15/24 13:01,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,10/15/24 10:26,10/15/24 12:56,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PEDAGOGIA,C05,C20,10/15/24 10:23,10/15/24 12:53,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L20,10/15/24 10:21,10/15/24 12:51,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C03,L19,10/15/24 10:20,10/15/24 12:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C05,L08,10/15/24 10:24,10/15/24 12:54,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
HISTORIA,C01,C24,10/15/24 10:25,10/15/24 12:55,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L18,10/15/24 10:20,10/15/24 12:50,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C03,L17,10/15/24 10:19,10/15/24 12:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
ARQUITECTURA,C01,C23,10/15/24 10:19,10/15/24 12:49,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L15,10/15/24 10:22,10/15/24 12:52,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
PROFESOR,C03,L14,10/15/24 10:17,10/15/24 12:47,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C04,C20,10/15/24 10:15,10/15/24 12:45,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
PEDAGOGIA,C04,C19,10/15/24 10:16,10/15/24 12:46,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
ACTUARIA,C03,L13,10/15/24 10:12,10/15/24 12:42,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
COMUNICACION,C04,C18,10/15/24 10:12,10/15/24 12:42,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
COMUNICACION,C04,C17,10/15/24 10:12,10/15/24 12:42,F.E.S. ACATLAN,Módulo 2 A-11,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L12,10/15/24 10:10,10/15/24 12:40,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
RELACIONES INTERNACIONALES,C05,C19,10/15/24 10:10,10/15/24 12:40,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Chromebook
MATEMATICAS APLICADAS Y COMPUTACION,C03,L11,10/15/24 10:09,10/15/24 12:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
MATEMATICAS APLICADAS Y COMPUTACION,C03,L10,10/15/24 10:09,10/15/24 12:39,F.E.S. ACATLAN,Módulo 1 Explanada M@C,Laptop
INGENIERIA CIVIL,C05,L07,10/15/24 10:10,10/15/24 12:40,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
COMUNICACION,C05,L06,10/15/24 10:06,10/15/24 12:36,F.E.S. ACATLAN,Módulo 2 A-11,Laptop
